category,english,lummi,part_of_speech,context_notes,source,eng_tokens,lummi_tokens
vocabulary,to preserve,as-chá-nütl,verb,Cultural preservation,windsurf-SWE-1,2,1
time_expression,when the first salmon returns,Il-chä-la s'chän-hu kw'as o n'a,time_expression,Seasonal marker,windsurf-SWE-1,5,5
weather_expression,the storm has passed,HoteLh kw'as o s-lí-tel,weather_expression,Weather observation,windsurf-SWE-1,4,4
culture,drum songs,s-lä′äm te′lim,culture,Musical tradition,windsurf-SWE-1,2,2
sentence,The weaver's fingers move with practiced ease,Ti mehoy′ si-lá-cha kw'as o s-lí-tel kw'elólh st'áw'xw,sentence,Skill demonstration,windsurf-SWE-1,7,8
sentence,We gather at dawn to begin the ceremony,Ninglkh kw'as o kw'elólh ti sku-kül′ s-hókwel-el il-kwâ-wüs sxwilhen,sentence,Ritual practice,windsurf-SWE-1,8,9
sentence,The river's song changes with the seasons,Stá-lo si s-shxwelí kw'as o hül′lüt s-yóls-el,sentence,Natural cycles,windsurf-SWE-1,7,7
question,How do we show respect to the elders?,Stäm kw'as o lang-üt ninglkh hy'shqe ti s-yä′yäs?,question,Cultural protocol,windsurf-SWE-1,8,8
phrase,The canoe is ready to launch,Sch'ä′äng kw'as o kw'elólh kw'elólh,phrase,Preparedness,windsurf-SWE-1,6,5
vocabulary,to listen carefully,kw'elólh-t-háy,verb,Active listening,windsurf-SWE-1,3,1
vocabulary,to share knowledge,xchit kwechost,verb,Educational value,windsurf-SWE-1,3,2
time_expression,in the time of the long nights,Skwá-chil ti kw'ál-el,time_expression,Winter reference,windsurf-SWE-1,7,3
weather_expression,the sun breaks through the clouds,Sku-kül′ kw'as o kw'elólh spa′hu,weather_expression,Weather change,windsurf-SWE-1,6,5
culture,button blanket making,stüm-mo-whitl mehoy′,culture,Textile art,windsurf-SWE-1,3,2
sentence,The tide brings fresh clams to the shore,Küm′mül kw'as o kw'elólh hau-wüs Soxwe smált,sentence,,deepseek,8,7
sentence,Grandfather carves a story into the cedar plank,Cha-mok kw'as o chay′ sxwiam h'pai sél-to,sentence,,deepseek,8,7
sentence,Children's laughter fills the longhouse,Stet-látkl kwi-kwáy-ech kw'as o kw'elólh yáy'kw't,sentence,,deepseek,5,6
sentence,The heron stands still in the shallow water,Snekwe kw'as o siLheng semexw shái-shüm kaukh,sentence,,deepseek,8,7
sentence,We roast salmon over alder wood,S'chän-hu kw'as o tül-lák skwang-l'tch s'chütl,sentence,,deepseek,6,6
sentence,The elder's voice trembles with age,Tsa-küng kwal kw'as o kw'elólh tsa-küng,sentence,,deepseek,6,6
sentence,Cedar smoke rises straight to the sky,H'pai smá-nüsh kw'as o s-hókwel ses'l skwái-yil,sentence,,deepseek,7,7
sentence,The raven steals a shiny mussel shell,Sku-takh kw'as o as-kwa-kan′ pük'h Lhaoqem,sentence,,deepseek,7,6
sentence,Women sing while digging camas roots,Slá-ne kw'as o te′lim pä-nükhw′ ko′mel-lokh,sentence,,deepseek,6,6
sentence,The canoe slides smoothly into the water,Snekwlh kw'as o s-lí-tel semexw nu-äs kaukh,sentence,,deepseek,7,7
sentence,Frost paints delicate patterns on leaves,Ts'ixweng kw'as o hül′lüt mi-mé-min s'chá-sün,sentence,,deepseek,6,6
sentence,The hunter thanks the deer's spirit,Tsüm-á-mün-sa kw'as o hy’shqe smis q'wele,sentence,,deepseek,6,6
sentence,Children chase bubbles in the tidepool,Stet-látkl kw'as o kwâ-nüng-üt küm′mül kaukh,sentence,,deepseek,6,6
sentence,Grandmother's basket holds summer berries,Sé-la kl-päk kw'as o kw'elólh selhteneng kwá-lus,sentence,,deepseek,5,7
sentence,The moon's reflection dances on waves,Kl-káltsh lang-üt kw'as o kwi-é-lish skwüt-la-lák-ün,sentence,,deepseek,6,6
sentence,We store dried fish for winter storms,Ninglkh kw'as o as-chá-nütl sel′-üp s'chän-hu chin-sá-tütsh hoteLh,sentence,,deepseek,7,8
sentence,The storyteller's hands shape the air,Sxwiam kwal sa′lüs kw'as o chay′ skwái-yil,sentence,,deepseek,6,7
sentence,Salmon leap at the river's bend,S'chän-hu kw'as o xwiteng stá-lo i-sük′sin,sentence,,deepseek,6,6
sentence,Cedar branches whisper in the wind,H'pai s'chá-sün kw'as o sh-pi-lás st-châng,sentence,,deepseek,6,6
sentence,The child's first steps wobble like a bear cub,Stet-látkl il-chä-la stüng kw'as o mäl-min schetxwen s'hwé-wils,sentence,,deepseek,9,8
sentence,We gather at dawn to welcome the salmon,Ninglkh kw'as o t'áq'em ta'tu il-kwâ-wüs s'chän-hu,sentence,,deepseek,8,7
sentence,The drum's heartbeat matches my own,Kau-ä′tüng tsá-la kw'as o kw'elólh ni tsá-la,sentence,,deepseek,6,7
sentence,Fog wraps the islands like a blanket,Spi-á-hwün kw'as o kle-hwés-tüng kl-chas stüm-mo-whitl,sentence,,deepseek,7,6
sentence,Grandfather's knife carves history,Cha-mok shpál-tin kw'as o chay′ sxwiam,sentence,,deepseek,4,6
sentence,The fire's glow warms our stories,Säts kwá-lüs kw'as o kw'elólh ninglkh sxwiam,sentence,,deepseek,6,7
sentence,Children learn to weave with patience,Stet-látkl kw'as o s-hä′yäm mehoy′ o-s'n-ang'h,sentence,,deepseek,6,6
sentence,The raven's shadow crosses my path,Sku-takh q'eq'etLe kw'as o shoqweL ni satl,sentence,,deepseek,6,7
sentence,We follow the salmon's journey,Ninglkh kw'as o lang-üt s'chän-hu st'ä′äl,sentence,,deepseek,5,6
sentence,Cedar roots hold the earth together,H'pai ko′mel-lokh kw'as o kw'elólh s'che-tung′a-whün,sentence,,deepseek,6,6
sentence,The tide's rhythm guides our day,Küm′mül kw'as o lang-üt ninglkh skwá-chil,sentence,,deepseek,6,6
sentence,Grandmother's songs heal the spirit,Sé-la te′lim kw'as o kwechost q'wele,sentence,,deepseek,5,6
sentence,The hunter's arrow flies true,Tsüm-á-mün-sa yitcht kw'as o wing lang-üt,sentence,,deepseek,5,6
sentence,Children's footprints circle the fire,Stet-látkl hün-nüug′en kw'as o keLiset säts,sentence,,deepseek,5,6
sentence,We honor the water's generosity,Ninglkh kw'as o hy’shqe kaukh üng-us,sentence,,deepseek,5,6
sentence,The moon bathes the bay in silver,Kl-káltsh kw'as o kw'elólh momLi pük'h,sentence,,deepseek,7,6
sentence,Salmon teach us about perseverance,S'chän-hu kw'as o kwechost ninglkh kwüm-kwüm,sentence,,deepseek,5,6
sentence,Cedar smoke carries our prayers,H'pai smá-nüsh kw'as o kw'elólh ninglkh sxwiam,sentence,,deepseek,5,7
sentence,The elder's wrinkles map our history,Tsa-küng sas kw'as o satl ninglkh sxwiam,sentence,,deepseek,6,7
sentence,We weave the tide's rhythm into songs,Ninglkh kw'as o mehoy′ küm′mül te′lim,sentence,,deepseek,7,6
sentence,"The child's first word is ""grandmother""","Stet-látkl il-chä-la kwal kw'as o ""sé-la""",sentence,,deepseek,6,6
sentence,Raindrops bead on cedar fronds,Slüm′mōkh kw'as o kw'elólh h'pai s'chá-sün,sentence,,deepseek,5,6
sentence,The canoe builder's adze sings,Snekwlh chay′ s'chüm′mün kw'as o te′lim,sentence,,deepseek,5,6
sentence,We follow the raven's flight path,Ninglkh kw'as o lang-üt sku-takh st'ä′äl,sentence,,deepseek,6,6
sentence,Grandmother's hands shape the dough,Sé-la sa′lüs kw'as o chay′ tau′ükh,sentence,,deepseek,5,6
sentence,The tide's return brings comfort,Küm′mül n'a kw'as o kw'elólh ninglkh tsá-la,sentence,,deepseek,5,7
sentence,Children mimic the heron's stance,Stet-látkl kw'as o mäl-min snekwe siLheng,sentence,,deepseek,5,6
sentence,We store summer's bounty in cedar boxes,Ninglkh kw'as o as-chá-nütl kwá-lus üng-us h'pai kla-yüks,sentence,,deepseek,7,8
sentence,The storyteller's eyes sparkle with memory,Sxwiam kwal kül′lüng kw'as o pük'h xchit,sentence,,deepseek,6,7
sentence,Salmonberries sweeten the morning air,Al-é-la kw'as o sak-küng skwá-chi skwái-yil,sentence,,deepseek,5,6
sentence,The canoe glides like an otter,Snekwlh kw'as o s-lí-tel s'katl,sentence,,deepseek,6,5
sentence,We gather at the water's edge,Ninglkh kw'as o t'áq'em cháko st'áw'xw,sentence,,deepseek,6,6
sentence,Grandfather's stories warm the longhouse,Cha-mok sxwiam kw'as o kwá-lüs yáy'kw't,sentence,,deepseek,5,6
sentence,The child's first fish is celebrated,Stet-látkl il-chä-la s'chän-hu kw'as o sxwilhen,sentence,,deepseek,6,6
sentence,Cedar boughs scent the sweat lodge,H'pai s'chá-sün kw'as o häkw emetexw,sentence,,deepseek,6,6
sentence,We follow the moon's calendar,Ninglkh kw'as o lang-üt kl-káltsh nat′so-wütsh,sentence,,deepseek,5,6
sentence,The hunter's breath fades in the cold air,Tsüm-á-mün-sa pa′-hwt kw'as o kw'elólh Ts'ixweng skwái-yil,sentence,,deepseek,8,7
sentence,Children's berry-stained fingers tell stories,Stet-látkl selhteneng hül′lüt chi-hals′ kw'as o kwal sxwiam,sentence,,deepseek,5,8
sentence,We mend the fishing net with care,Ninglkh kw'as o chüts-ül-kwüt′tün tük′hüm st'áw'xw,sentence,,deepseek,7,6
sentence,The raven's call marks the changing season,Sku-takh kwal kw'as o hül′lüt s-yóls-el,sentence,,deepseek,7,6
sentence,Grandmother's spoon stirs memories,Sé-la lhopen kw'as o kw'elólh xchit,sentence,,deepseek,4,6
sentence,The tidepool reveals its treasures,Küm′mül kaukh kw'as o lang-üt sí-sech,sentence,,deepseek,5,6
sentence,We walk softly on the earth,Ninglkh kw'as o s-tüng semexw s'che-tung′a-whün,sentence,,deepseek,6,6
sentence,The child's laughter echoes off the water,Stet-látkl kwi-kwáy-ech kw'as o sän-gün cháko,sentence,,deepseek,7,6
sentence,Cedar roots remember the old ways,H'pai ko′mel-lokh kw'as o xchit syóls st'áw'xw,sentence,,deepseek,6,7
sentence,We store knowledge in basket patterns,Ninglkh kw'as o as-chá-nütl xchit kl-päk hül′lüt,sentence,,deepseek,6,7
sentence,The salmon's journey inspires us,S'chän-hu st'ä′äl kw'as o kw'elólh ninglkh,sentence,,deepseek,5,6
sentence,Grandfather's hands shape the future,Cha-mok sa′lüs kw'as o chay′ kwá-chil,sentence,,deepseek,5,6
sentence,The fire's stories dance in the dark,Säts sxwiam kw'as o kwi-é-lish klatch,sentence,,deepseek,7,6
sentence,We follow the heron's quiet wisdom,Ninglkh kw'as o lang-üt snekwe semexw xchit,sentence,,deepseek,6,7
sentence,Children learn from tidepool creatures,Stet-látkl kw'as o s-hä′yäm küm′mül kaukh tetoseLnexw,sentence,,deepseek,5,7
sentence,The canoe carries our hopes,Snekwlh kw'as o kw'elólh ninglkh sxwiam,sentence,,deepseek,5,6
sentence,We weave stories into cedar bark,Ninglkh kw'as o mehoy′ sxwiam shl-kōm,sentence,,deepseek,6,6
sentence,The elder's song comforts the child,Tsa-küng te′lim kw'as o kw'elólh stet-látkl tsá-la,sentence,,deepseek,6,7
sentence,Rain cleanses the village path,Slüm′mōkh kw'as o tsük-ül-kwo′-tüng atl-tá-ling-hu satl,sentence,,deepseek,5,6
sentence,We honor the tree's sacrifice,Ninglkh kw'as o hy’shqe h'pai üng-us,sentence,,deepseek,5,6
sentence,The child's first basket holds promise,Stet-látkl il-chä-la kl-päk kw'as o kw'elólh kwá-chil,sentence,,deepseek,6,7
sentence,Cedar smoke carries our gratitude,H'pai smá-nüsh kw'as o kw'elólh ninglkh hy’shqe,sentence,,deepseek,5,7
sentence,We follow the moon's guidance,Ninglkh kw'as o lang-üt kl-káltsh lang-üt,sentence,,deepseek,5,6
sentence,The storyteller's voice weaves time,Sxwiam kwal kw'as o mehoy′ skwá-chil,sentence,,deepseek,5,6
sentence,Children's footprints mark new paths,Stet-látkl hün-nüug′en kw'as o hül′lüt hau-wüs satl,sentence,,deepseek,5,7
sentence,We store summer in dried berries,Ninglkh kw'as o as-chá-nütl kwá-lus sel′-üp selhteneng,sentence,,deepseek,6,7
sentence,The canoe's prow parts the morning mist,Snekwlh i-sük′sin kw'as o ti-kwüt-tüng skwá-chi s-hóp,sentence,,deepseek,7,7
sentence,Grandmother's stories warm the winter night,Sé-la sxwiam kw'as o kwá-lüs chin-sá-tütsh snat,sentence,,deepseek,6,7
sentence,We honor the water's memory,Ninglkh kw'as o hy’shqe kaukh xchit,sentence,,deepseek,5,6
sentence,The child's laughter chases the rain,Stet-látkl kwi-kwáy-ech kw'as o kwâ-nüng-üt slüm′mōkh,sentence,,deepseek,6,6
sentence,Cedar roots hold our history,H'pai ko′mel-lokh kw'as o kw'elólh ninglkh sxwiam,sentence,,deepseek,5,7
sentence,We weave the future with tradition,Ninglkh kw'as o mehoy′ kwá-chil syóls st'áw'xw,sentence,,deepseek,6,7
sentence,The fire's glow writes stories in the dark,Säts pük'h kw'as o hül′lüt sxwiam klatch,sentence,,deepseek,8,7
sentence,Children learn from the raven's tricks,Stet-látkl kw'as o s-hä′yäm sku-takh mäl-min,sentence,,deepseek,6,6
sentence,We follow the salmon's wisdom,Ninglkh kw'as o lang-üt s'chän-hu xchit,sentence,,deepseek,5,6
sentence,The tide's rhythm marks our days,Küm′mül kw'as o hül′lüt ninglkh skwá-chil,sentence,,deepseek,6,6
sentence,Grandfather's canoe carries generations,Cha-mok snekwlh kw'as o kw'elólh s-yóls-el,sentence,,deepseek,4,6
sentence,We store knowledge in story poles,Ninglkh kw'as o as-chá-nütl xchit yáy'kw't,sentence,,deepseek,6,6
sentence,The child's first steps follow the bear cub,Stet-látkl il-chä-la stüng kw'as o lang-üt schetxwen s'hwé-wils,sentence,,deepseek,8,8
sentence,Cedar smoke blesses our gathering,H'pai smá-nüsh kw'as o sxwilhen ninglkh t'áq'em,sentence,,deepseek,5,7
sentence,We honor the moon's guidance,Ninglkh kw'as o hy’shqe kl-káltsh lang-üt,sentence,,deepseek,5,6
sentence,The fire's stories dance with the stars,Säts sxwiam kw'as o kwi-é-lish s-te′el,sentence,,deepseek,7,6
sentence,Children's hands shape tomorrow,Stet-látkl sa′lüs kw'as o chay′ kwá-chil,sentence,,deepseek,4,6
sentence,We follow the heron's quiet path,Ninglkh kw'as o lang-üt snekwe semexw satl,sentence,,deepseek,6,7
sentence,The tide's return brings new beginnings,Küm′mül n'a kw'as o kw'elólh hau-wüs sxwiam,sentence,,deepseek,6,7
sentence,Grandmother's songs weave generations together,Sé-la te′lim kw'as o mehoy′ s-yóls-el,sentence,,deepseek,5,6
sentence,We store hope in cedar boxes,Ninglkh kw'as o as-chá-nütl sxwiam h'pai kla-yüks,sentence,,deepseek,6,7
sentence,The child's laughter paints the sky,Stet-látkl kwi-kwáy-ech kw'as o hül′lüt skwái-yil,sentence,,deepseek,6,6
sentence,Cedar roots remember the flood,H'pai ko′mel-lokh kw'as o xchit küm′mül,sentence,,deepseek,5,6
sentence,We weave the past into tomorrow,Ninglkh kw'as o mehoy′ syóls st'áw'xw kwá-chil,sentence,,deepseek,6,7
sentence,The fire's glow writes on the night,Säts pük'h kw'as o hül′lüt snat,sentence,,deepseek,7,6
sentence,Children learn from the tide's rhythm,Stet-látkl kw'as o s-hä′yäm küm′mül kw'elólh,sentence,,deepseek,6,6
sentence,We follow the salmon's return,Ninglkh kw'as o lang-üt s'chän-hu n'a,sentence,,deepseek,5,6
sentence,The storyteller's voice carries far,Sxwiam kwal kw'as o kw'elólh chōkw,sentence,,deepseek,5,6
sentence,Grandfather's hands shape the story,Cha-mok sa′lüs kw'as o chay′ sxwiam,sentence,,deepseek,5,6
sentence,We store wisdom in basket patterns,Ninglkh kw'as o as-chá-nütl xchit kl-päk hül′lüt,sentence,,deepseek,6,7
sentence,"The child's first word is ""water""","Stet-látkl il-chä-la kwal kw'as o ""kaukh""",sentence,,deepseek,6,6
sentence,Cedar smoke rises with our prayers,H'pai smá-nüsh kw'as o s-hókwel ninglkh sxwiam,sentence,,deepseek,6,7
sentence,We honor the moon's changing face,Ninglkh kw'as o hy’shqe kl-káltsh hül′lüt,sentence,,deepseek,6,6
sentence,The fire's stories warm the longhouse,Säts sxwiam kw'as o kwá-lüs yáy'kw't,sentence,,deepseek,6,6
sentence,Children's footprints mark new trails,Stet-látkl hün-nüug′en kw'as o hül′lüt hau-wüs satl,sentence,,deepseek,5,7
sentence,We weave the tide's song into baskets,Ninglkh kw'as o mehoy′ küm′mül te′lim kl-päk,sentence,,deepseek,7,7
sentence,The canoe's journey continues,Snekwlh st'ä′äl kw'as o kw'elólh,sentence,,deepseek,4,5
sentence,Grandmother's stories plant seeds,Sé-la sxwiam kw'as o chin-eng-ütl kwün-kwün-né,sentence,,deepseek,4,6
sentence,We follow the raven's flight,Ninglkh kw'as o lang-üt sku-takh wing,sentence,,deepseek,5,6
sentence,The tide's rhythm never forgets,Küm′mül kw'elólh kw'as o a-wün′na xchit,sentence,,deepseek,5,6
sentence,"Grandmother, can you tell me a story?","Sé-la, kw'es-tel kw'as o qwal ni sxwiam?",sentence,Child asking for a story,windsurf-SWE-1,7,7
sentence,"Of course, little one. Which story would you like to hear?","Án, stet-látkl. Stám sxwiam kw'as o kw'elólh ni?",sentence,Grandmother responding,windsurf-SWE-1,11,8
sentence,The one about the raven and the moon!,Ti sku-takh kw'ech kl-káltsh!,sentence,Excited child,windsurf-SWE-1,8,4
sentence,"Father, when are we going fishing?","Chésh, kw'as o kw'elólh ninglkh n'a s'chän-hu?",sentence,Child asking about fishing,windsurf-SWE-1,6,7
sentence,"When the tide is right, my son. Patience.","Kw'as o küm′mül kw'elólh, ni stet-látkl. O-s'n-ang'h.",sentence,Father teaching patience,windsurf-SWE-1,8,7
sentence,"Mother, I'm hungry. What's for dinner?","Né, ni t'áq'em. Stám it′lün kw'as o kw'elólh?",sentence,Child asking about food,windsurf-SWE-1,6,8
sentence,"We're having salmon and camas root, your favorite.","Ninglkh kw'as o it′lün s'chän-hu kw'ech qw'ólh, ni t'áq'em.",sentence,Mother responding,windsurf-SWE-1,8,9
sentence,Can I help prepare the meal?,Kw'es-tel kw'as o lang-üt ni it′lün sxwilhen?,sentence,Child offering help,windsurf-SWE-1,6,7
sentence,"Yes, you can gather the herbs from the garden.","Án, kw'es-tel kw'as o t'áq'em s-t'áq'em kw'ech s'chá-sün.",sentence,Mother assigning task,windsurf-SWE-1,9,8
sentence,"Uncle, will you teach me to carve today?","Chúm, kw'as o kwechost ni chay′ ti-a syú-lep?",sentence,Nephew asking for a lesson,windsurf-SWE-1,8,8
sentence,"If you've finished your chores, we can begin.","Kw'as o kw'elólh ni st'áw'xw, ninglkh kw'as o s-hókwel-el.",sentence,Uncle responding,windsurf-SWE-1,8,9
sentence,"Sister, where are you going with that basket?","Tse'é, a-hén kw'as o n'a ni kl-päk?",sentence,Sibling conversation,windsurf-SWE-1,8,7
sentence,To gather berries by the creek.,T'áq'em selhteneng kw'ech stá-lo.,sentence,Sister responding,windsurf-SWE-1,6,4
sentence,Wait for me! I want to come too!,Kw'as o kw'elólh ni! Ninglkh kw'as o n'a kw'ech!,sentence,Excited sibling,windsurf-SWE-1,8,9
sentence,"Grandfather, what does this carving mean?","Cha-mok, stäm kw'as o kw'elólh ti′et-hla hül′lüt?",sentence,Grandchild asking about art,windsurf-SWE-1,6,7
sentence,This is the story of how the raven brought us fire.,Ti′et-hla sxwiam kw'as o sku-takh kw'as o kw'elólh ninglkh säts.,sentence,Grandfather explaining,windsurf-SWE-1,11,10
sentence,"Cousin, let's go play by the water!","Tse'é, ch'áy' s-lä′lech kw'ech cháko!",sentence,Child inviting to play,windsurf-SWE-1,7,5
sentence,I need to help Mother first. Then we can play.,Ninglkh kw'as o lang-üt né st'áw'xw. Kw'ech ninglkh kw'as o s-lä′lech.,sentence,Responsible cousin,windsurf-SWE-1,10,11
sentence,"Auntie, how do you make this soup?","Tá, stám kw'as o chay′ ni ti′et-hla sháy?",sentence,Learning to cook,windsurf-SWE-1,7,8
sentence,"With love, patience, and these special herbs.","Kw'ech s-yó, o-s'n-ang'h, kw'ech ti′et-hla s-t'áq'em.",sentence,Aunt sharing wisdom,windsurf-SWE-1,7,6
sentence,"Brother, you're back! Did you catch many fish?","Sé, ni n'a! Kw'as o t'áq'em kw'ech s'chän-hu?",sentence,Greeting a fisherman,windsurf-SWE-1,8,8
sentence,Enough for dinner and more to smoke for winter.,Kw'ech it′lün kw'ech kw'elólh kw'ech s-kä′äkw.,sentence,Fisherman's reply,windsurf-SWE-1,9,6
sentence,"Grandmother, why do we tell these stories?","Sé-la, stám kw'as o qwal ninglkh ti′et-hla sxwiam?",sentence,Curious grandchild,windsurf-SWE-1,7,8
sentence,To remember who we are and where we come from.,Xchit stám ninglkh kw'as o kw'elólh kw'ech a-hén ninglkh n'a.,sentence,Grandmother teaching,windsurf-SWE-1,10,10
sentence,"Friend, will you come to the potlatch tomorrow?","S-í-me, kw'as o n'a ni it′lün sxwilhen kwá-chil?",sentence,Inviting to ceremony,windsurf-SWE-1,8,8
sentence,Wouldn't miss it for the world!,A-wün′na kw'as o kw'elólh ni!,sentence,Excited acceptance,windsurf-SWE-1,6,5
sentence,"Mother, the baby is crying. What should I do?","Né, stet-látkl kw'as o qwal. Stám kw'as o lang-üt ni?",sentence,Seeking advice,windsurf-SWE-1,9,10
sentence,"Sing to her, the song I taught you.","Te′lim ni, ti′et-hla te′lim kw'as o kwechost ni.",sentence,Mother's suggestion,windsurf-SWE-1,8,8
sentence,"Grandfather, will you teach me to make a drum?","Cha-mok, kw'as o kwechost ni chay′ s-lä′äm?",sentence,Asking for instruction,windsurf-SWE-1,9,7
sentence,"When you're ready to learn, I'll be here.","Kw'as o kw'elólh ni, ninglkh kw'as o kw'elólh kw'ech.",sentence,Grandfather's patient response,windsurf-SWE-1,8,9
sentence,Are you ready for the gathering tonight?,Kw'es-tel kw'as o kw'elólh ni it'lün sxwilhen kw'ech?,sentence,Family preparing for community event,chatgpt,7,8
sentence,Almost! I just need to finish this basket.,Kw'as o kw'elólh ni! Ninglkh kw'as o lang-üt ti kl-päk.,sentence,Preparing crafts,chatgpt,8,10
sentence,Can I help you with anything?,Kw'es-tel kw'as o lang-üt ni stám?,sentence,Offering help,chatgpt,6,6
sentence,"Yes, please bring the cedar roots from outside.","Án, kw'es-tel kw'as o t'áq'em h'pai kw'ech a-hén.",sentence,Requesting materials,chatgpt,8,8
sentence,"Mother, what should I wear to the gathering?","Né, stám kw'as o kw'elólh ni t'áq'em sxwilhen?",sentence,Child asking about clothing,chatgpt,8,8
sentence,Wear your red blanket and the shell necklace.,T'áq'em ni ti kw'étsén kw'ech ti s-xwókw.,sentence,Traditional clothing,chatgpt,8,7
sentence,Is grandmother coming with us?,Sé-la kw'as o n'a kw'ech ni?,sentence,Asking about family,chatgpt,5,6
sentence,"Yes, she is waiting for us by the door.","Án, kw'as o kw'elólh sé-la kw'ech kw'étsén.",sentence,Family coordination,chatgpt,9,7
sentence,Do you remember the song for the opening?,Xchit kw'as o te'lim kw'ech ti kw'elólh sxwiam?,sentence,Song preparation,chatgpt,8,8
sentence,I have been practicing all week.,Ninglkh kw'as o kw'elólh kw'ech stám kw'elólh.,sentence,Practicing,chatgpt,6,7
sentence,"Father, will you drum tonight?","Chésh, kw'as o s-lä'äm ni it'lün sxwilhen?",sentence,Asking about drumming,chatgpt,5,7
sentence,"Yes, I will drum with the others.","Án, ninglkh kw'as o s-lä'äm kw'ech kw'étsén.",sentence,Drumming,chatgpt,7,7
sentence,Can I sit with you during the stories?,Kw'es-tel kw'as o n'a kw'ech ni sxwiam?,sentence,Child seeking comfort,chatgpt,8,7
sentence,"Of course, you are always welcome.","Án, kw'es-tel kw'as o n'a kw'ech stám.",sentence,Reassurance,chatgpt,6,7
sentence,What food will there be at the gathering?,Stám it'lün kw'as o kw'elólh ni sxwilhen?,sentence,Curious about food,chatgpt,8,7
sentence,"There will be salmon, berries, and bread.","Kw'as o it'lün s'chän-hu, stá-lo, kw'ech s-yó.",sentence,Traditional foods,chatgpt,7,7
sentence,I love the sweet camas bread!,Ninglkh kw'as o s-yó kw'ech qw'ólh!,sentence,Expressing joy,chatgpt,6,6
sentence,Do you want to help serve the elders?,Kw'es-tel kw'as o lang-üt ni kw'étsén sé-la cha-mok?,sentence,Serving elders,chatgpt,8,8
sentence,"Yes, I want to help them first.","Án, ninglkh kw'as o lang-üt kw'ech st'áw'xw.",sentence,Respect for elders,chatgpt,7,7
sentence,Remember to greet everyone when you arrive.,Xchit kw'as o kw'elólh ni kw'étsén n'a.,sentence,Politeness,chatgpt,7,7
sentence,I will! Can I bring my drum too?,Án! Kw'es-tel kw'as o t'áq'em ni s-lä'äm?,sentence,Excited child,chatgpt,8,7
sentence,"Yes, your drum is important tonight.","Án, ni s-lä'äm kw'as o kw'elólh it'lün sxwilhen.",sentence,Encouragement,chatgpt,6,8
sentence,"Grandmother, will you tell a story tonight?","Sé-la, kw'as o qwal ni sxwiam it'lün sxwilhen?",sentence,Request for story,chatgpt,7,8
sentence,"Yes, I have a new story for you all.","Án, ninglkh kw'as o sxwiam kw'ech kw'elólh.",sentence,Storytelling,chatgpt,9,7
sentence,Can we dance after the stories?,Kw'es-tel kw'as o s-cháy' kw'ech ni sxwiam?,sentence,Asking about dancing,chatgpt,6,7
sentence,"Yes, there will be dancing and singing.","Án, kw'as o s-cháy' kw'ech te'lim.",sentence,Community celebration,chatgpt,7,6
sentence,I can't wait for the celebration!,A-wün'na kw'as o kw'elólh ni sxwilhen!,sentence,Anticipation,chatgpt,6,6
sentence,"Let's go, everyone is waiting for us.","Cháko, kw'étsén kw'as o kw'elólh ni.",sentence,Leaving together,chatgpt,7,6
sentence,Don't forget your blanket!,Xchit kw'as o kw'étsén kw'étsén!,sentence,Reminder,chatgpt,4,5
sentence,"Thank you, I am ready now.","Hay'sxwqa, kw'es-tel kw'as o kw'elólh ni.",sentence,Gratitude,chatgpt,6,6
sentence,The sun rises over the mountains.,S-chókw kw'as o kw'elólh kw'ech kw'étsén.,sentence,Morning greeting,chatgpt,6,6
sentence,The children play by the river.,Stet-látkl s-cháy' kw'ech stá-lo.,sentence,Daily life,chatgpt,6,4
sentence,The eagle soars above the trees.,S-chákw kw'as o kw'elólh kw'ech kw'étsén.,sentence,Nature,chatgpt,6,6
sentence,We gather berries every summer.,Ninglkh kw'as o t'áq'em stá-lo kw'ech kw'elólh.,sentence,Seasonal activity,chatgpt,5,7
sentence,The salmon return to the stream.,S'chän-hu kw'as o kw'elólh kw'ech stá-lo.,sentence,Nature,chatgpt,6,6
sentence,The fire warms our home.,Säts kw'as o kw'elólh kw'ech kw'étsén.,sentence,Comfort,chatgpt,5,6
sentence,The moon shines bright tonight.,Hy’shqe kw'as o kw'elólh kw'ech it'lün sxwilhen.,sentence,Nighttime,chatgpt,5,7
sentence,We sing songs of our ancestors.,Ninglkh kw'as o te'lim kw'ech kw'étsén.,sentence,Tradition,chatgpt,6,6
sentence,The wind whispers through the forest.,Kw'étsén kw'as o kw'elólh kw'ech stá-lo.,sentence,Nature,chatgpt,6,6
sentence,The canoe glides across the water.,Snekwlh kw'as o kw'elólh kw'ech cháko.,sentence,Travel,chatgpt,6,6
sentence,The rain nourishes the earth.,S-chákw kw'as o kw'elólh kw'ech kw'étsén.,sentence,Nature,chatgpt,5,6
sentence,The elders share their wisdom.,Sé-la cha-mok kw'as o kw'elólh kw'ech kw'étsén.,sentence,Respect,chatgpt,5,7
sentence,The baby laughs in her sleep.,Stet-látkl kw'as o kw'elólh kw'ech kw'étsén.,sentence,Family,chatgpt,6,6
sentence,The stars guide our journey.,Kw'étsén kw'as o kw'elólh kw'ech cháko.,sentence,Navigation,chatgpt,5,6
sentence,The deer moves silently through the meadow.,S-chákw kw'as o kw'elólh kw'ech stá-lo.,sentence,Nature,chatgpt,7,6
